Open;High;Low;Close;Volume;NextClose
135.480;135.584;135.347;135.492;8238;135.253
135.492;135.636;135.168;135.253;9566;135.254
135.248;135.361;135.238;135.254;4119;135.107
135.255;135.282;135.073;135.107;2962;135.208
135.107;135.231;135.073;135.208;3378;135.296
135.209;135.389;135.074;135.296;6660;135.793
135.293;135.832;135.060;135.793;8750;135.827
135.801;136.068;135.775;135.827;10771;135.780
135.828;135.891;135.763;135.780;4590;135.830
135.775;135.902;135.774;135.830;2799;136.071
135.830;136.231;135.807;136.071;4253;136.046
136.071;136.087;135.890;136.046;7332;135.984
136.044;136.157;135.927;135.984;7943;136.237
135.985;136.455;135.864;136.237;11022;136.177
136.244;136.306;136.163;136.177;4702;136.278
136.164;136.297;136.164;136.278;3081;136.248
136.278;136.315;136.202;136.248;3071;136.102
136.247;136.298;136.099;136.102;6300;135.839
136.103;136.145;135.804;135.839;7899;135.524
135.841;136.062;135.384;135.524;9643;135.531
135.525;135.609;135.456;135.531;3375;135.638
135.629;135.713;135.608;135.638;3823;135.633
135.636;135.742;135.610;135.633;3574;135.874
135.634;135.909;135.634;135.874;5863;135.676
135.876;135.893;135.599;135.676;5773;135.745
135.675;135.849;135.425;135.745;7950;135.801
135.748;135.841;135.742;135.801;3920;135.737
135.801;135.814;135.737;135.737;3396;135.627
135.743;135.767;135.573;135.627;2752;135.706
135.627;135.750;135.591;135.706;5354;135.838
135.703;135.867;135.661;135.838;6810;135.738
135.839;136.070;135.719;135.738;9070;135.723
135.737;135.792;135.642;135.723;4517;135.778
135.726;136.044;135.707;135.778;4092;135.671
135.778;135.800;135.624;135.671;3554;135.249
135.671;135.681;135.186;135.249;8005;135.136
135.244;135.360;135.031;135.136;8264;135.108
135.135;135.191;135.004;135.108;8436;135.235
135.110;135.276;134.857;135.235;6208;135.079
135.231;135.274;135.074;135.079;3299;134.927
135.079;135.106;134.900;134.927;3890;135.277
134.923;135.283;134.877;135.277;5947;135.136
135.274;135.463;135.111;135.136;7185;135.218
135.136;135.449;135.051;135.218;8725;135.193
135.220;135.383;135.174;135.193;4437;135.264
135.193;135.321;135.179;135.264;3936;135.322
135.264;135.439;135.193;135.322;3386;135.671
135.320;135.685;135.297;135.671;5808;135.604
135.673;135.813;135.592;135.604;5883;135.387
135.603;135.749;135.231;135.387;8425;135.493
135.387;135.551;135.292;135.493;3119;135.533
135.588;135.627;135.507;135.533;2840;135.643
135.528;135.658;135.511;135.643;2331;135.528
135.643;135.689;135.453;135.528;4189;135.867
135.525;135.974;135.511;135.867;5783;135.753
135.867;135.940;135.753;135.753;5915;135.606
135.751;135.770;135.588;135.606;4378;135.522
135.603;135.668;135.501;135.522;3393;135.665
135.526;135.684;135.521;135.665;2630;135.434
135.668;135.708;135.434;135.434;5384;134.936
135.429;135.518;134.794;134.936;9365;134.982
134.943;135.067;134.821;134.982;10122;135.226
134.981;135.361;134.909;135.226;6194;135.076
135.228;135.310;135.058;135.076;4292;135.134
135.078;135.236;135.059;135.134;3146;135.309
135.133;135.436;135.111;135.309;5713;135.539
135.307;135.673;135.262;135.539;7554;135.090
135.539;135.570;134.734;135.090;11767;135.334
135.088;135.500;135.079;135.334;5923;135.386
135.338;135.386;135.154;135.386;4021;135.440
135.385;135.520;135.347;135.440;3687;136.216
135.442;136.375;135.409;136.216;9298;136.481
136.215;136.678;136.166;136.481;10184;136.686
136.480;136.806;136.453;136.686;9104;136.723
136.686;136.799;136.644;136.723;4033;136.627
136.726;136.727;136.599;136.627;3553;136.640
136.628;136.673;136.594;136.640;2955;136.919
136.640;136.947;136.636;136.919;7910;136.780
136.918;137.036;136.690;136.780;8193;136.795
136.779;136.993;136.773;136.795;6639;136.839
136.793;136.849;136.765;136.839;1955;108.725
108.776;108.993;108.544;108.725;27707;108.419
108.726;108.769;108.025;108.419;32548;108.877
108.414;109.164;108.335;108.877;54636;109.191
108.876;109.210;108.853;109.191;15228;109.373
109.259;109.696;109.224;109.373;19134;109.177
109.372;109.373;109.077;109.177;10213;108.851
109.177;109.345;108.718;108.851;24020;108.808
108.852;109.094;108.792;108.808;25353;108.806
108.808;108.996;108.474;108.806;37361;108.582
108.805;108.980;108.495;108.582;17987;108.543
108.576;108.655;108.406;108.543;14192;108.756
108.541;108.842;108.540;108.756;13994;108.564
108.754;108.998;108.538;108.564;27224;108.511
108.562;108.603;108.326;108.511;26783;108.389
108.511;108.601;108.191;108.389;39917;108.571
108.389;108.769;108.299;108.571;20639;108.240
108.567;108.587;108.196;108.240;16471;108.288
108.239;108.345;108.105;108.288;18877;108.192
108.287;108.375;108.049;108.192;28177;108.305
108.191;108.312;108.044;108.305;24829;108.497
108.307;108.818;108.237;108.497;39890;108.737
108.497;108.876;108.439;108.737;22805;108.803
108.774;108.951;108.756;108.803;17313;108.783
108.801;108.964;108.756;108.783;12630;109.017
108.781;109.363;108.537;109.017;32842;108.946
109.016;109.426;108.820;108.946;40098;108.609
108.948;109.174;108.343;108.609;46936;108.638
108.607;108.698;108.463;108.638;17380;108.719
108.646;108.786;108.539;108.719;13075;108.783
108.720;108.891;108.678;108.783;15876;109.047
108.781;109.174;108.602;109.047;33541;109.568
109.046;109.842;108.896;109.568;37643;109.508
109.566;109.829;109.296;109.508;53472;109.169
109.507;109.610;109.067;109.169;19289;108.981
109.143;109.271;108.933;108.981;17709;108.958
108.982;109.084;108.864;108.958;16368;108.990
108.957;109.089;108.741;108.990;30525;108.931
108.989;109.039;108.851;108.931;23532;108.910
108.930;109.001;108.685;108.910;17765;108.939
108.913;108.987;108.859;108.939;4525;108.865
108.900;108.968;108.804;108.865;10308;108.831
108.865;109.044;108.787;108.831;15528;108.715
108.832;108.884;108.587;108.715;24919;108.657
108.713;108.828;108.594;108.657;25263;109.271
108.656;109.313;108.635;109.271;38036;109.064
109.268;109.384;109.046;109.064;16943;109.231
109.058;109.331;109.048;109.231;14368;109.485
109.230;109.601;109.193;109.485;15604;109.230
109.483;109.756;109.163;109.230;34866;109.174
109.229;109.377;108.913;109.174;31320;109.222
109.174;109.358;108.877;109.222;43449;108.917
109.222;109.257;108.767;108.917;28119;108.705
108.904;108.944;108.666;108.705;18938;108.973
108.704;108.980;108.689;108.973;17497;108.901
108.973;109.206;108.847;108.901;34759;107.909
108.901;109.209;107.768;107.909;38661;108.438
107.909;108.472;107.792;108.438;56961;108.743
108.437;109.001;108.329;108.743;31283;108.511
108.730;108.760;108.397;108.511;17897;108.308
108.511;108.513;108.269;108.308;19776;108.354
108.307;108.624;108.124;108.354;31707;108.141
108.354;108.450;107.939;108.141;28384;108.121
108.140;108.373;108.029;108.121;39888;107.962
108.120;108.143;107.889;107.962;13042;108.040
107.924;108.140;107.890;108.040;13063;108.167
108.040;108.185;107.984;108.167;11582;108.151
108.167;108.348;108.051;108.151;29025;108.330
108.151;108.372;108.080;108.330;26111;108.301
108.330;108.450;108.230;108.301;33142;108.492
108.301;108.565;108.242;108.492;13012;108.497
108.487;108.589;108.436;108.497;12507;108.456
108.496;108.567;108.405;108.456;10099;108.372
108.456;108.738;108.339;108.372;27785;108.257
108.371;108.421;108.184;108.257;24030;108.431
108.258;108.562;108.224;108.431;30843;108.677
108.431;108.683;108.381;108.677;13318;108.556
108.656;108.706;108.502;108.556;11597;108.596
108.556;108.699;108.541;108.596;11700;108.723
108.597;108.816;108.521;108.723;26579;108.948
108.721;109.114;108.658;108.948;28335;108.708
108.947;108.990;108.616;108.708;31142;108.921
108.707;109.161;108.593;108.921;33433;108.871
108.906;109.066;108.851;108.871;12392;108.840
108.871;108.964;108.797;108.840;11355;109.077
108.839;109.263;108.693;109.077;27984;109.181
109.077;109.331;108.912;109.181;31832;109.446
109.182;109.568;109.041;109.446;39925;109.398
109.447;109.669;109.367;109.398;18965;109.364
109.379;109.414;109.277;109.364;13375;109.120
109.362;109.483;108.825;109.120;37624;109.034
109.118;109.170;108.846;109.034;37115;108.633
109.029;109.253;108.613;108.633;33704;108.422
108.631;108.697;108.096;108.422;44672;108.327
108.419;108.420;108.246;108.327;14340;108.343
108.314;108.450;108.142;108.343;16526;108.463
108.343;108.517;108.340;108.463;12886;108.573
108.461;108.593;108.406;108.573;22383;108.808
108.569;108.869;108.514;108.808;25030;108.906
108.807;109.124;108.745;108.906;31916;108.888
108.905;109.056;108.823;108.888;14301;108.978
108.857;109.067;108.853;108.978;10640;109.030
108.978;109.186;108.937;109.030;15133;109.135
109.030;109.196;108.953;109.135;23994;109.364
109.137;109.366;109.051;109.364;22656;109.089
109.363;109.392;108.919;109.089;32633;109.160
109.089;109.230;109.029;109.160;16943;109.265
109.175;109.355;109.158;109.265;14630;109.122
109.265;109.284;109.111;109.122;12043;109.170
109.121;109.292;109.030;109.170;23718;109.550
109.167;109.755;109.100;109.550;31356;110.648
109.549;110.795;109.528;110.648;55264;111.071
110.648;111.445;110.646;111.071;35388;110.867
111.009;111.161;110.764;110.867;19149;110.880
110.865;110.930;110.742;110.880;14013;111.622
110.882;111.667;110.689;111.622;35924;112.018
111.620;112.383;111.515;112.018;46365;111.967
112.018;112.205;111.572;111.967;54256;112.109
111.967;112.219;111.955;112.109;23697;111.952
112.053;112.162;111.938;111.952;16619;111.883
111.946;112.034;111.853;111.883;14079;111.943
111.882;112.076;111.831;111.943;30383;111.590
111.943;112.452;111.405;111.590;37640;111.383
111.589;111.647;111.081;111.383;52179;111.525
111.382;111.536;111.268;111.525;17474;111.433
111.444;111.492;111.336;111.433;9495;111.384
111.433;111.444;111.277;111.384;7719;111.783
111.383;111.828;111.343;111.783;27995;111.038
111.783;111.835;110.858;111.038;42990;111.645
111.039;111.967;111.034;111.645;51177;111.924
111.643;112.154;111.613;111.924;25431;112.079
111.923;112.127;111.841;112.079;18828;112.061
112.079;112.372;111.973;112.061;22481;111.851
112.060;112.131;111.620;111.851;40073;112.886
111.850;112.997;111.823;112.886;49162;113.106
112.881;113.375;112.567;113.106;60883;112.915
113.111;113.138;112.816;112.915;25044;113.006
112.892;113.109;112.827;113.006;16481;112.976
113.004;113.096;112.843;112.976;18719;112.645
112.976;113.013;112.515;112.645;32225;112.330
112.644;112.724;112.215;112.330;42554;112.284
112.329;112.523;111.599;112.284;69822;112.928
112.283;112.984;112.258;112.928;30169;112.992
112.852;113.197;112.735;112.992;21350;112.912
112.991;113.011;112.794;112.912;15513;113.242
112.910;113.544;112.743;113.242;49101;113.301
113.244;113.675;113.050;113.301;59114;113.291
113.295;113.760;113.114;113.291;63975;113.199
113.289;113.548;113.142;113.199;35740;113.024
113.226;113.331;113.015;113.024;19949;113.009
113.024;113.117;112.918;113.009;21907;112.950
113.009;113.243;112.643;112.950;39321;112.457
112.948;112.970;112.286;112.457;35487;112.455
112.454;112.772;112.134;112.455;50195;112.541
112.454;112.573;112.354;112.541;17365;112.224
112.412;112.493;112.154;112.224;19933;112.241
112.222;112.343;112.120;112.241;16942;112.062
112.243;112.292;111.874;112.062;30671;111.779
112.061;112.086;111.761;111.779;22420;111.557
111.778;111.947;111.275;111.557;27218;111.543
111.557;111.584;111.439;111.543;12769;111.754
111.545;111.831;111.540;111.754;15611;111.537
111.754;111.771;111.459;111.537;12657;111.739
111.535;111.926;111.487;111.739;31433;111.731
111.742;111.900;111.558;111.731;35008;111.365
111.728;111.832;111.246;111.365;40962;111.445
111.363;111.461;111.236;111.445;13618;111.326
111.404;111.468;111.184;111.326;14109;111.630
111.328;111.707;111.316;111.630;15945;111.300
111.628;111.786;111.290;111.300;27889;111.293
111.299;111.494;111.142;111.293;30494;111.449
111.292;111.455;111.054;111.449;41292;111.274
111.447;111.566;111.184;111.274;20824;111.332
111.265;111.392;111.180;111.332;14971;111.411
111.333;111.454;111.309;111.411;9588;111.368
111.411;111.492;111.238;111.368;23589;110.823
111.368;111.387;110.777;110.823;31634;111.146
110.826;111.173;110.706;111.146;39683;111.059
111.147;111.229;110.869;111.059;19640;111.203
111.019;111.277;110.998;111.203;14855;111.247
111.201;111.282;111.168;111.247;11459;110.843
111.247;111.389;110.792;110.843;30142;111.019
110.844;111.170;110.662;111.019;34188;111.287
111.019;111.333;110.785;111.287;39983;111.293
111.288;111.369;111.246;111.293;9827;111.158
111.172;111.242;111.037;111.158;16882;111.120
111.157;111.206;111.053;111.120;9203;110.807
111.119;111.186;110.805;110.807;25835;110.055
110.806;110.806;110.052;110.055;30164;110.277
110.055;110.346;110.029;110.277;30956;110.289
110.275;110.340;110.087;110.289;14417;110.429
110.291;110.452;110.197;110.429;11962;110.365
110.429;110.484;110.344;110.365;11678;110.025
110.363;110.524;109.911;110.025;31115;110.105
110.025;110.188;109.896;110.105;28850;110.208
110.105;110.373;109.948;110.208;37449;110.168
110.206;110.272;110.043;110.168;14520;110.010
110.175;110.249;109.995;110.010;12242;110.143
110.010;110.265;109.996;110.143;10639;109.822
110.141;110.175;109.761;109.822;28552;109.981
109.821;110.060;109.572;109.981;31516;110.236
109.980;110.460;109.738;110.236;45211;110.128
110.236;110.311;110.042;110.128;20562;110.251
110.141;110.258;110.065;110.251;14290;110.338
110.251;110.341;110.171;110.338;11732;110.137
110.336;110.384;110.042;110.137;27630;110.100
110.140;110.448;110.048;110.100;27731;110.400
110.100;110.425;109.865;110.400;39547;110.189
110.401;110.495;110.187;110.189;14688;110.505
110.182;110.601;110.167;110.505;14194;110.608
110.503;110.677;110.467;110.608;11383;110.155
110.608;110.648;110.043;110.155;23303;109.732
110.154;110.305;109.710;109.732;28260;109.243
109.732;109.804;109.113;109.243;44990;109.397
109.244;109.403;109.169;109.397;13529;109.301
109.177;109.345;109.112;109.301;14550;109.429
109.302;109.429;109.189;109.429;10949;109.144
109.430;109.621;109.103;109.144;23056;108.845
109.140;109.140;108.776;108.845;28969;108.742
108.843;108.983;108.589;108.742;36165;108.721
108.740;108.916;108.688;108.721;14426;108.829
108.766;108.881;108.736;108.829;14792;108.846
108.829;108.892;108.749;108.846;11547;108.607
108.846;108.931;108.567;108.607;29821;108.797
108.606;108.846;108.552;108.797;25839;108.572
108.797;108.797;108.338;108.572;43510;108.671
108.571;108.755;108.549;108.671;15958;108.673
108.661;108.806;108.613;108.673;17368;108.599
108.670;108.689;108.531;108.599;14093;108.696
108.598;108.755;108.465;108.696;22288;108.430
108.696;108.705;108.389;108.430;24590;108.520
108.430;108.536;108.251;108.520;36752;108.663
108.518;108.725;108.483;108.663;16395;108.718
108.677;108.733;108.637;108.718;11444;108.579
108.717;108.745;108.530;108.579;13367;108.661
108.580;108.765;108.557;108.661;20674;109.069
108.661;109.099;108.661;109.069;22696;109.452
109.067;109.722;108.935;109.452;39408;109.559
109.450;109.686;109.443;109.559;13424;109.437
109.554;109.565;109.400;109.437;11406;109.530
109.436;109.551;109.349;109.530;11609;109.620
109.531;109.734;109.280;109.620;19797;109.805
109.619;109.895;109.027;109.805;29344;109.975
109.801;110.427;109.579;109.975;52390;110.013
109.978;110.016;109.894;110.013;13496;109.861
109.913;109.969;109.834;109.861;9809;109.919
109.861;109.933;109.851;109.919;6800;109.541
109.919;109.936;109.437;109.541;21201;109.590
109.542;109.722;109.395;109.590;19418;110.208
109.588;110.245;109.460;110.208;29692;110.129
110.207;110.252;110.024;110.129;12367;110.177
110.125;110.229;110.100;110.177;9671;110.170
110.182;110.282;110.139;110.170;10882;110.138
110.171;110.444;110.111;110.138;24599;110.324
110.138;110.363;110.012;110.324;20374;110.181
110.324;110.575;110.122;110.181;31898;110.098
110.180;110.181;109.931;110.098;12063;109.825
110.106;110.106;109.749;109.825;10738;109.749
109.823;109.836;109.668;109.749;8889;109.699
109.749;109.891;109.611;109.699;18720;109.500
109.698;109.790;109.473;109.500;20119;110.281
109.499;110.343;109.456;110.281;31006;109.996
110.280;110.306;109.961;109.996;12206;109.822
109.989;110.036;109.698;109.822;13376;109.808
109.823;109.865;109.705;109.808;7718;109.669
109.808;109.815;109.595;109.669;16247;109.203
109.669;109.894;108.219;109.203;38633;111.929
109.189;112.174;109.100;111.929;68917;111.790
111.930;112.150;111.744;111.790;24417;111.840
111.769;112.091;111.696;111.840;16085;111.757
111.839;111.847;111.627;111.757;10683;111.105
111.757;111.812;111.043;111.105;30413;111.237
111.104;111.261;110.797;111.237;28211;111.557
111.237;111.930;111.146;111.557;36218;111.501
111.556;111.647;111.480;111.501;8679;111.526
111.545;111.758;111.480;111.526;13940;111.573
111.527;111.662;111.516;111.573;10857;111.245
111.573;111.635;111.118;111.245;19428;111.108
111.245;111.346;110.981;111.108;23951;110.847
111.108;111.217;110.836;110.847;24412;111.011
110.847;111.065;110.772;111.011;10029;111.086
111.011;111.088;110.936;111.086;11376;111.059
111.085;111.149;110.995;111.059;14268;110.735
111.059;111.201;110.717;110.735;21100;111.000
110.736;111.245;110.730;111.000;26805;111.106
110.999;111.166;110.811;111.106;25876;111.051
111.106;111.152;111.010;111.051;9021;111.033
111.051;111.118;110.954;111.033;17088;110.961
111.032;111.091;110.937;110.961;10724;110.936
110.962;111.011;110.740;110.936;17826;110.629
110.936;110.993;110.573;110.629;25349;110.823
110.631;110.918;110.578;110.823;26235;112.118
110.823;112.421;110.823;112.118;34870;112.124
112.126;112.202;112.056;112.124;14551;112.188
112.125;112.292;112.122;112.188;14881;112.983
112.189;113.036;112.186;112.983;28724;113.271
112.980;113.419;112.779;113.271;37574;113.174
113.272;113.369;112.906;113.174;31557;113.149
113.174;113.228;113.101;113.149;10125;113.256
113.151;113.362;113.062;113.256;14441;113.102
113.257;113.301;113.073;113.102;13143;112.718
113.101;113.133;112.556;112.718;25860;112.905
112.718;113.002;112.621;112.905;23695;112.744
112.901;113.065;112.651;112.744;26281;112.694
112.744;112.826;112.623;112.694;8779;112.819
112.786;112.842;112.681;112.819;12070;112.685
112.817;112.843;112.655;112.685;7564;112.593
112.686;112.703;112.349;112.593;17853;112.604
112.595;112.842;112.567;112.604;20283;112.477
112.601;112.683;112.338;112.477;25253;112.384
112.478;112.560;112.371;112.384;7854;112.373
112.385;112.455;112.292;112.373;9584;112.533
112.373;112.592;112.347;112.533;8423;112.068
112.532;112.597;111.880;112.068;26004;112.241
112.065;112.325;111.959;112.241;25573;112.200
112.241;112.379;112.037;112.200;22433;112.147
112.201;112.242;112.058;112.147;9967;112.138
112.151;112.230;112.083;112.138;10262;112.045
112.138;112.156;112.035;112.045;8239;111.887
112.043;112.080;111.799;111.887;18122;111.832
111.887;111.999;111.629;111.832;24153;111.835
111.830;111.875;111.588;111.835;25856;111.798
111.834;111.869;111.718;111.798;7088;111.696
111.797;111.855;111.630;111.696;9720;111.735
111.695;111.776;111.660;111.735;7789;111.695
111.735;111.774;111.483;111.695;18201;111.596
111.695;111.871;111.436;111.596;22158;111.848
111.595;111.856;111.496;111.848;18126;111.779
111.847;111.854;111.722;111.779;5385;111.569
111.778;111.789;111.533;111.569;6587;111.662
111.567;111.663;111.558;111.662;4920;111.660
111.662;111.688;111.553;111.660;4308;111.686
111.659;111.756;111.593;111.686;9077;111.668
111.686;111.688;111.597;111.668;9679;111.625
111.667;111.706;111.615;111.625;4806;111.578
111.600;111.689;111.525;111.578;5481;111.624
111.577;111.651;111.533;111.624;4641;111.702
111.622;111.726;111.596;111.702;6455;111.800
111.701;111.826;111.570;111.800;7255;111.926
111.798;112.193;111.792;111.926;16573;111.957
111.927;112.077;111.915;111.957;7672;111.958
111.945;112.018;111.927;111.958;7244;111.900
111.958;112.001;111.837;111.900;11686;111.802
111.900;111.983;111.686;111.802;14611;112.137
111.802;112.155;111.749;112.137;21940;112.639
112.137;112.708;111.787;112.639;38001;112.906
112.640;113.028;112.601;112.906;18748;112.959
112.907;113.000;112.833;112.959;9700;112.960
112.958;112.998;112.859;112.960;10890;113.190
112.960;113.324;112.928;113.190;23839;113.107
113.190;113.386;113.084;113.107;22918;113.184
113.107;113.644;113.019;113.184;35626;113.363
113.182;113.429;113.156;113.363;14966;113.285
113.364;113.405;113.222;113.285;8394;113.171
113.284;113.294;113.097;113.171;10413;113.562
113.170;113.604;113.093;113.562;19496;113.883
113.554;113.979;113.494;113.883;27805;113.807
113.883;114.113;113.768;113.807;36031;113.785
113.806;113.933;113.755;113.785;15518;113.821
113.779;113.876;113.742;113.821;8821;113.734
113.821;113.839;113.660;113.734;11969;113.989
113.733;114.012;113.707;113.989;21489;113.995
113.994;114.376;113.853;113.995;34087;113.913
113.993;114.113;113.345;113.913;38889;113.897
113.911;114.025;113.824;113.897;13069;114.053
113.960;114.093;113.871;114.053;7972;113.824
114.053;114.118;113.824;113.824;9924;113.707
113.823;113.952;113.663;113.707;21176;113.973
113.705;114.000;113.567;113.973;20014;113.946
113.972;114.092;113.725;113.946;29623;113.894
113.946;114.062;113.894;113.894;12683;113.999
113.899;114.003;113.852;113.999;6974;113.896
113.998;114.048;113.839;113.896;12041;113.664
113.896;113.919;113.439;113.664;26378;113.728
113.665;113.818;113.503;113.728;22868;113.955
113.730;113.994;113.356;113.955;36451;113.825
113.954;114.008;113.783;113.825;12797;113.823
113.845;113.863;113.764;113.823;7466;113.716
113.823;113.842;113.645;113.716;11429;113.487
113.713;113.733;113.399;113.487;21113;113.650
113.489;113.724;113.262;113.650;25356;114.139
113.649;114.315;113.586;114.139;39394;113.973
114.140;114.243;113.919;113.973;17444;114.109
113.955;114.146;113.909;114.109;7700;114.055
114.107;114.129;113.925;114.055;14288;113.863
114.055;114.534;113.597;113.863;29775;113.770
113.863;114.052;113.571;113.770;30561;113.746
113.767;113.987;113.370;113.746;34363;113.757
113.744;113.809;113.605;113.757;14212;113.679
113.762;113.783;113.598;113.679;11322;113.639
113.674;113.734;113.585;113.639;12691;113.862
113.640;113.934;113.485;113.862;23895;113.628
113.862;113.923;113.512;113.628;21345;114.063
113.627;114.188;113.618;114.063;30981;113.998
114.062;114.076;113.922;113.998;9528;113.951
114.091;114.116;113.947;113.951;9274;114.096
113.949;114.249;113.949;114.096;11414;113.922
114.096;114.276;113.718;113.922;21523;114.109
113.923;114.218;113.772;114.109;21307;114.131
114.109;114.470;113.938;114.131;27848;114.085
114.130;114.176;113.949;114.085;8126;114.101
114.074;114.133;113.999;114.101;8237;114.079
114.100;114.161;114.005;114.079;10299;114.327
114.078;114.645;114.060;114.327;23275;113.820
114.327;114.345;113.791;113.820;25600;113.751
113.820;114.003;113.453;113.751;39761;113.860
113.752;113.978;113.721;113.860;15320;113.801
113.850;113.908;113.751;113.801;9912;113.667
113.801;113.812;113.651;113.667;13080;113.371
113.667;113.669;113.361;113.371;28153;113.123
113.369;113.390;112.948;113.123;34253;112.869
113.123;113.238;112.719;112.869;35758;112.741
112.867;112.916;112.678;112.741;15030;112.653
112.753;112.837;112.627;112.653;10555;112.612
112.651;112.727;112.530;112.612;15218;112.674
112.612;112.711;112.334;112.674;26667;112.759
112.678;112.946;112.490;112.759;30305;112.615
112.759;112.836;112.474;112.615;31284;112.625
112.615;112.754;112.537;112.625;11740;112.551
112.625;112.683;112.491;112.551;11050;112.621
112.549;112.634;112.533;112.621;9474;112.643
112.620;112.709;112.452;112.643;20537;112.741
112.643;112.967;112.568;112.741;24888;112.972
112.741;113.164;112.717;112.972;31548;112.825
112.971;113.108;112.803;112.825;9409;112.946
112.991;113.063;112.886;112.946;11569;112.859
112.946;112.968;112.760;112.859;11411;113.014
112.857;113.093;112.732;113.014;22735;113.067
113.012;113.188;112.957;113.067;21725;113.241
113.068;113.315;112.966;113.241;29118;113.135
113.239;113.290;113.067;113.135;11181;113.099
113.124;113.148;113.028;113.099;7752;113.234
113.097;113.253;113.097;113.234;9883;113.324
113.232;113.440;113.145;113.324;23750;113.535
113.324;113.589;113.251;113.535;27078;113.754
113.533;113.839;113.528;113.754;31135;113.559
113.752;113.823;113.557;113.559;11694;113.570
113.594;113.622;113.534;113.570;7198;113.606
113.571;113.732;113.566;113.606;11529;113.653
113.609;113.678;113.486;113.653;20035;113.653
113.651;113.873;113.602;113.653;22579;113.266
113.653;113.673;113.178;113.266;32823;112.966
113.266;113.270;112.898;112.966;18729;112.985
112.982;113.058;112.931;112.985;8673;112.921
112.983;113.039;112.863;112.921;11172;112.922
112.918;113.101;112.824;112.922;25098;113.751
112.925;113.979;112.844;113.751;32644;112.972
113.758;113.897;112.697;112.972;38631;112.862
112.970;113.008;112.834;112.862;11046;112.970
112.867;112.983;112.813;112.970;7293;112.938
112.970;113.080;112.909;112.938;12259;112.726
112.936;113.046;112.640;112.726;26064;112.556
112.725;112.828;112.486;112.556;28525;112.224
112.557;112.698;112.213;112.224;37088;112.216
112.224;112.372;112.178;112.216;11772;112.266
112.210;112.373;112.200;112.266;10526;112.407
112.264;112.467;112.261;112.407;9959;112.554
112.405;112.624;112.306;112.554;21398;112.496
112.553;112.670;112.429;112.496;23680;112.653
112.496;112.774;112.433;112.653;25549;112.667
112.654;112.774;112.578;112.667;11738;112.647
112.656;112.728;112.632;112.647;7707;112.624
112.647;112.751;112.599;112.624;10770;112.920
112.623;112.993;112.556;112.920;20973;113.067
112.920;113.188;112.703;113.067;25838;112.944
113.069;113.390;112.926;112.944;32430;112.991
112.943;113.002;112.798;112.991;13031;113.028
112.958;113.055;112.938;113.028;7228;112.964
113.028;113.114;112.939;112.964;11580;113.213
112.964;113.327;112.910;113.213;19559;113.154
113.213;113.216;112.926;113.154;21597;113.235
113.154;113.284;113.017;113.235;29187;113.205
113.234;113.607;112.714;113.205;29720;113.097
113.245;113.281;113.085;113.097;9794;113.352
113.097;113.438;112.954;113.352;21843;113.581
113.352;113.673;113.269;113.581;34624;113.452
113.581;113.649;113.361;113.452;27169;113.368
113.450;113.494;113.098;113.368;31435;113.520
113.365;113.615;113.357;113.520;16897;113.628
113.524;113.656;113.485;113.628;8297;113.934
113.627;113.942;113.620;113.934;14908;113.783
113.938;114.141;113.693;113.783;27156;114.141
113.779;114.311;113.760;114.141;28723;114.399
114.139;114.584;114.118;114.399;41039;114.499
114.399;114.555;114.328;114.499;18515;114.741
114.600;114.801;114.524;114.741;14251;114.661
114.741;114.807;114.631;114.661;8238;114.782
114.659;114.835;114.478;114.782;15091;114.831
114.783;115.009;114.720;114.831;19571;115.232
114.828;115.339;114.684;115.232;31654;115.327
115.232;115.355;115.136;115.327;13018;115.333
115.286;115.389;115.204;115.333;6747;115.321
115.334;115.415;115.217;115.321;9810;115.922
115.321;116.156;115.266;115.922;28046;115.535
115.919;116.006;115.476;115.535;24971;115.262
115.532;115.634;115.005;115.262;31815;114.997
115.262;115.375;114.997;114.997;18004;115.045
114.964;115.051;114.922;115.045;9104;114.867
115.045;115.077;114.758;114.867;11384;114.888
114.867;115.111;114.689;114.888;23577;114.927
114.885;115.290;114.729;114.927;29415;114.962
114.927;115.175;114.659;114.962;34612;114.845
114.962;115.022;114.830;114.845;13272;114.844
114.857;114.922;114.823;114.844;7438;114.834
114.841;114.927;114.813;114.834;6886;114.377
114.834;114.931;114.320;114.377;18149;114.339
114.375;114.441;114.176;114.339;22943;114.115
114.338;114.360;113.855;114.115;32369;114.038
114.117;114.123;113.929;114.038;13464;113.962
114.034;114.056;113.923;113.962;7694;114.028
113.961;114.089;113.954;114.028;9894;114.221
114.028;114.272;113.961;114.221;19832;114.354
114.219;114.797;114.016;114.354;27931;114.244
114.354;114.415;114.011;114.244;33031;114.038
114.247;114.282;113.860;114.038;13917;113.833
113.953;114.002;113.800;113.833;8118;114.115
113.834;114.117;113.828;114.115;10649;113.933
114.113;114.196;113.840;113.933;20162;114.016
113.934;114.073;113.748;114.016;23388;113.902
114.016;114.133;113.823;113.902;25106;113.816
113.901;113.924;113.779;113.816;8843;113.842
113.791;113.868;113.782;113.842;8315;113.734
113.840;113.920;113.699;113.734;10127;113.943
113.734;114.016;113.693;113.943;20267;113.739
113.943;113.946;113.578;113.739;24366;113.815
113.739;114.086;113.714;113.815;25689;113.718
113.815;113.825;113.650;113.718;8351;113.728
